Community,Twitter Handle,Similarity Score,Influence Score,Total Score
206,dr_giallo,0.49877961845981444,0.00296777038937678,0.37482665644220503
21,paulsoutlook,0.47893729107383753,0.06236361503940106,0.3747938720652284
23,albertaraujo___,0.4845062299234075,0.04565440651492869,0.3747932740712878
168,gaev66nino,0.49645208453618184,0.009812994775182758,0.3747923120959321
145,shellshott,0.49841383391049376,0.0037162479270058182,0.3747394374146218
11,chirandu87,0.49617748831976105,0.010311700823564291,0.3747110414457119
1,stephenwensley,0.4424175768674261,0.1714295929915459,0.37467058089845606
156,marlysamuel,0.49765323624674873,0.005719604605627692,0.37466982833646845
324,giopagliari,0.4988201723142389,0.002162285919644805,0.3746557007155904
50,dmanady,0.48447956416530147,0.044975971780355666,0.37460366606906503
7,_rixchy,0.4954262752836752,0.011771379289945755,0.37451255128524286
11,hismajesty_ii,0.4955938060441454,0.010323354033607865,0.374276193041511
15,rorymeldrum,0.4958061210601,0.009585624511937217,0.3742509969230593
4,owlmaster08,0.4529321660394958,0.13805932631332238,0.37421395610795244
50,jortsseason420,0.48381240584768914,0.04498385631033937,0.3741052684633517
138,sotacoug,0.4969603579854224,0.005210345842721258,0.37402285494974713
13,risefallnickbck,0.48768061834614396,0.032890708884032775,0.37398314098061614
972,altmumofzephyr,0.4986026125663092,3.7027059275166686e-06,0.37395288510121377
33,at0mik_,0.49537130090100856,0.009591094560854588,0.37392624931597007
276,kanishquotes,0.4976592395263848,0.0021536383135876934,0.3737828392231855
113,bhummie,0.4944045709864824,0.011767584091227783,0.3737453242626687
95,pyeparfaisal,0.48903654274041386,0.027741540136386415,0.373712792089407
4,tslaluv,0.4514684702555608,0.14043565088627566,0.3737102654132395
125,ladyrare1,0.49621809217145496,0.006034379918908703,0.3736721641083184
385,southernbygrac1,0.49744661015488756,0.0021618468711443726,0.37362541933395177
1012,algb,0.4981082543704909,7.5416244413480585e-06,0.3735830761839785
23,cooleditphoto,0.48276717227217747,0.045646882709753187,0.3734870998815714
1248,arulmoji1,0.4976155483127792,1.298498417547572e-05,0.37321490748062824
1136,rootraw2,0.49756035288878775,5.759507244607091e-06,0.373171704543402
515,timmonsroberts,0.4975464755220307,3.928914552537858e-05,0.37316967892790437
292,mikesmi72372459,0.4957735028107927,0.005223904821267281,0.3731361033134113
485,agbawe2,0.4974365074004944,8.726235177445458e-06,0.3730795621091651
861,bronco_7777,0.49738967400150247,1.8396547961604712e-05,0.37304685463811726
240,senschumer,0.49591731079100165,0.003487713063234011,0.3728099113590597
43,georgekakayor,0.4922288852036756,0.014522302045782616,0.3728022394142023
1,jeroenbartelse,0.42678503141267315,0.21076152441241267,0.372779154662608
1139,osman_tekin,0.49697755793096476,2.6559078169197485e-05,0.37273980821776587
1299,barrybgb,0.4969770212522221,1.772321033995088e-05,0.3727371967417516
210,silvermoksha,0.4947348203515767,0.006677824579403842,0.3727205714085335
682,jzbeast,0.49694041711130366,4.479857879409475e-06,0.3727064327979476
6,collinscopelan2,0.476886605678283,0.06012836044307914,0.37269704436948203
113,bogbadamosi,0.48767601457797227,0.02772833267772972,0.3726890941029117
137,combatsportlife,0.4946799557869961,0.00669184901849681,0.3726829290948713
41,kabeeraeric,0.4440005580091859,0.1584495668087168,0.37261281020906867
0,rawyld,0.46344408758310446,0.0993122064570162,0.3724111173015824
12,nikoikonen1,0.4909007087572027,0.016820975490206166,0.3723807754404536
2,2011dodgechall1,0.49379015708114105,0.007960617187888727,0.37233277210782795
331,roshennn,0.49495346181337874,0.004401673429327737,0.37231551471736596
725,wanderwomanphd,0.4964153017246915,1.5955764296886494e-06,0.37231187518762604
192,mr_fozzy69_2,0.49295610782313737,0.010326623564561698,0.3722987367584934
29,___randl___,0.48005292815894196,0.048971990674942,0.372282693787942
29,darlingmawo,0.47992364645009644,0.048964711204077076,0.3721839126385916
31,cunningman45,0.46619857487119565,0.08985004601976804,0.37211144265833873
6,uswandi_blank,0.4760524805396117,0.06012454752355775,0.37207049728559816
4,mortenlund89,0.4361566110949012,0.17956762104571075,0.37200936358260356
306,paulaparviainen,0.49449531556459825,0.004483563141023793,0.37199237745870467
0,jackcyeager,0.4628874662036683,0.09928929922588985,0.37198792445922363
1609,jfborges,0.49581130523494876,1.9684301921417487e-05,0.37186340000169193
0,jesslen007,0.4626994693979439,0.09929242469190008,0.3718477082214329
1039,shortthought,0.4957863336292113,1.7484715673394523e-05,0.37184412140082684
41,godfreymwisha,0.44291919209442165,0.15843182103667403,0.37179734932998476
163,bridieev,0.49492401560190913,0.0022080573093125238,0.37174502602876
1128,germanyinrwanda,0.4955000923569287,0.00015308930011067524,0.37166334159272424
14,psycxte,0.43939204397314335,0.1684429977592735,0.37165478241967587
4,ag25121993,0.4486490794142615,0.1404379925538231,0.3715963076991519
41,josephtamukamuj,0.4426383213748331,0.15843593049268737,0.3715877236542967
1567,shawn5313,0.4953845852906249,1.2818291849984018e-05,0.37154164354093117
13,memes_in_jeans,0.4906881833664605,0.013938512009312438,0.3715007655271735
41,idealist_lesego,0.44247500315508875,0.15845359142866927,0.3714696502234839
174,_____wimpy,0.4942755798455375,0.0029687820138406098,0.3714488803876133
27,kathyrushford,0.4599963737711534,0.10565259767711259,0.37141042974764316
1472,victorw27873295,0.4951484845321128,1.1470990009509297e-05,0.37136423114658695
6,collins_gaga,0.47492987590789687,0.060138870092891136,0.37123212445414544
598,ralphspeedy,0.49488937561397806,1.733683717346292e-05,0.3711713659197769
29,youthaddicted1,0.4785026255304332,0.0489611710695066,0.37111726191520156
1114,givemespace3,0.49481651884767186,5.75832165014433e-06,0.37111382871616644
21,centrum41744522,0.4739930903852524,0.06235744610141254,0.37108417931429244
0,sergeant_gamer1,0.4616295005296888,0.09928900660618294,0.3710443770488123
443,psirois,0.49464183396012606,2.0639457005268738e-05,0.3709865353343459
513,loracmustaine,0.4946368500787546,3.8104787928791744e-06,0.37097859017876417
921,bhealhty,0.4946239655706468,1.0722608721618855e-05,0.3709706548301655
107,fabriziobustama,0.4913206957246551,0.009614149654770315,0.3708940592071839
29,kinggeo15343149,0.47817813584773183,0.04895863914978481,0.370873261673245
220,ericmbogo,0.4931693314911343,0.0037182151052336035,0.3708065523946591
333,hudlion,0.4936179095691169,0.0021522753175942594,0.3707515010062362
668,ecointernetdrgb,0.4942584345884409,2.2540383524359644e-05,0.37069946103721174
1566,evharrogate,0.49410396942600376,1.3711743626139581e-05,0.3705814050054093
124,matthaggis666,0.4924992802466678,0.004705059079518838,0.37055072495488056
31,thecosmicronin,0.4640902413803351,0.08984754157799063,0.370529566429749
1393,crystalseahorse,0.4938732305650434,4.148584432896028e-05,0.3704152943848648
156,ckwizera,0.4918066328867978,0.00602709131522001,0.3703617474939034
50,thatradicalrobo,0.4785493615173666,0.04497436109533583,0.37015561141185893
12,erowites,0.4878968270083519,0.016819398640832314,0.370127469916472
309,harmonych2,0.4927768167459401,0.002154989397404842,0.3701213599088063
89,s_l_knotts,0.48654787639891106,0.019742426366175486,0.36984651389072715
0,plusleg1rl2015,0.459923616806509,0.09929769546546555,0.36976713647124815
409,autox,0.4917912681225751,0.00350479059505249,0.36971964874069446
125,bobhuntermd,0.49089711105571043,0.006027270906517577,0.36967965101841227
289,lilsliceofcraze,0.4918018298012772,0.0029603055960084625,0.36959144874996
29,drnkusibanda,0.47562867859932173,0.05114292928673534,0.3695072412711751
1263,courtney_4284,0.49263956912429796,9.977865276866558e-06,0.3694821713095427
1,jhennsygn,0.4202221022097721,0.21657321723098327,0.3693098809650749
192,floppydog24,0.4888932512473976,0.010325972623480912,0.36925143159141843
50,rozunderpressur,0.47729095276339417,0.044971035876359367,0.36921097354163546
1312,j_a_lockwood,0.49213118193205296,6.947770085305063e-05,0.36911575587425294
1665,news18auto,0.4903326453693396,0.00546251896165498,0.36911511376741846
140,bumbleziz,0.49108113966113065,0.0029996646293994644,0.3690607709031979
333,parkour_king14,0.4913602616763254,0.002155491953389162,0.3690590692455914
25,mariamm74220796,0.4850914654833317,0.019497050578762855,0.3686928617571895
194,peacemakersola,0.49012393233314866,0.003735667022973168,0.3685268660056048
1467,curriemotors,0.4912445646971568,4.8066872315966195e-05,0.3684454402409466
1,energyhouseva,0.419935599995527,0.2136511315774592,0.36836448289101004
6,martinmavenjina,0.4709312616620575,0.06029530708164948,0.3682722730169555
61,robcyubahiro,0.4626483567234983,0.08496598264075693,0.368227763202813
907,rugusuki,0.49093704626863277,3.596385092810173e-05,0.36821177566420665
614,imissedthepoint,0.4908537298867185,1.0573602943382064e-05,0.3681429408157747
50,squirreiseok,0.47570823427845277,0.04499376299497969,0.36802961645758453
1,marc10lopez,0.42621436712508887,0.1928702955469439,0.3678783492305526
101,awanislam,0.4897193357921409,0.0021494741894646195,0.3678268703914718
23,extra_exotic,0.4751865090276362,0.045647402737463844,0.3678017324550931
14,nochillontinder,0.3874865295705017,0.3086987378913188,0.367789581650706
390,waynedoucette,0.48962297282874123,0.002155578686414985,0.3677561242931596
625,maloneaidan,0.49017662416563934,2.6807939238849825e-05,0.36763917010903924
21,kadaptor,0.4692755286655144,0.06247292569774026,0.3675748779235709
286,the_smme,0.4880608875328363,0.005945190795399704,0.36753196334847715
917,giressekaka,0.4899966779896062,1.1351278842897997e-05,0.36750034631191536
6,niyipablo,0.469826173038323,0.06013446862604286,0.36740324693525295
304,zoom_us,0.48433429441381837,0.016352164975097328,0.3673387620541381
234,ginapaints,0.4890571238892194,0.002166806179303835,0.3673345444617405
5,19_abhimanyu,0.48807148865314887,0.004473043648269579,0.3671718774019291
21,chocolaticlaire,0.4686609569338328,0.06236465420961342,0.36708688125277794
848,jerrywilson_7,0.48937804160198584,1.589703832412885e-05,0.36703750546107045
0,itshazimazman,0.45623060233358037,0.0992983230015836,0.36699753250058115
0,nerdbaejay,0.45618401590261215,0.09930378157171274,0.36696395731988735
280,kennedyrachela,0.4883487091070967,0.00214607774089696,0.36679805126554677
29,ndiweni_blessed,0.47268775577160665,0.04899109265500312,0.36676358999245573
1302,davidlewis_dla,0.48898890648394555,1.3157655328218006e-05,0.3667449692767912
205,tifemideade,0.48815698868226653,0.00216432562631352,0.3666588229182783
1497,ssnpodcast,0.4886781948548212,1.3125698084285438e-05,0.36651192756563694
1578,womancorn,0.48855413502242284,1.5028248809431667e-05,0.3664193583290195
1208,kaven_raj,0.4884120846226323,1.1011453595743347e-05,0.3663118163303732
298,drand4life,0.4875496765790083,0.0021484203757258704,0.36619936252818763
224,fia,0.48420465941754776,0.011670027125746262,0.36607100134459736
89,pittman_george,0.4717857548237562,0.04854782361150813,0.3659762720206942
93,kaalicharan,0.48720158607994235,0.0022075328967560088,0.36595307278414574
23,esmelulubean,0.4727013640773529,0.04564819504061945,0.3659380718181695
1556,neha_aks,0.4875219917503508,0.0007794379442035983,0.36583635329881403
1616,simonfantv,0.4874087410133462,1.541009905391611e-05,0.36556040828477315
559,earltheleaf,0.48739908917326225,1.9993069851479652e-05,0.36555431514740955
1244,oohpujie,0.48732723299526504,3.52882166309778e-05,0.36550424680060656
26,dianafloss1,0.4809194120452418,0.01901840929852942,0.3654441613585637
74,itspos,0.4833312623059811,0.011708977330194527,0.3654256910620345
273,kirstengraham,0.48644094314119124,0.0021871553465298834,0.36537749619252585
0,daveepena,0.4539683035518778,0.0994313456925956,0.36533406408705726
74,lheight_,0.47900195927488065,0.02384139170048515,0.3652118173812818
49,frankethetanke,0.4586214121247146,0.08471932453188744,0.3651458902265078
1525,uncommongospel,0.48656924508248034,2.078323995821905e-05,0.3649321296218498
22,tujyekunywa,0.4531974054648652,0.09952725218479604,0.36477986714484795
301,vido_04_,0.4852833454907529,0.0029539107323964748,0.3647009868011638
21,rickjwallace94,0.4654473024874934,0.062370644116240194,0.36467813789468007
887,willfultonvi,0.48606181513531777,1.0252842834886342e-05,0.36454892456219706
152,technomosis,0.4833999432676984,0.007843792273919643,0.3645109055192537
226,francoisdebeaup,0.4849229750916647,0.0029785546230743326,0.3644368699745171
1401,wu1faxe,0.48559273187276353,1.487952282099586e-05,0.3641982687852779
26,kpconservative,0.47042482310502476,0.0451290253710478,0.36410087367153054
27,jochen_wotan,0.45022751257337473,0.10566404895762309,0.3640866466694368
85,bentleymotors,0.4377400454007423,0.1429534165862459,0.3640433881971182
205,doyino99,0.4846480386429629,0.00216448542561601,0.36402715033862615
899,geo271_,0.485328559055199,3.7229149643749582e-06,0.36399735002014033
13,animatorbeaver,0.48041421981048205,0.0139284221576789,0.3637927703972813
14,crazy_anaconda,0.43378904791431516,0.15369832257195348,0.36376636657872474
966,norwegiansaint1,0.48495245584078317,1.0358501754276714e-05,0.36371693150602596
31,joemcsqueezy,0.4625980301286337,0.06702314796794583,0.3637043095884617
94,ashleybraun,0.48283491352712515,0.005962829747835513,0.3636168925823028
31,pvpsnakeeyes,0.4548353916638383,0.08984643296132094,0.36358815198820893
6,gokcekavak2,0.4646145997225609,0.0601303182697513,0.36349352935935847
1138,batholiver,0.48464628096947826,8.60317361064191e-06,0.36348686152051135
0,yorkshireh0bbit,0.45135703447355496,0.09929201355634974,0.3633407792442537
137,veloduo,0.48204017800479215,0.006688617382921606,0.3632022878493245
31,w_o_r_m_s,0.4618427730668621,0.0670218426319765,0.3631375404581407
41,mbele_roberts,0.43063027009367805,0.16034678666713428,0.3630593992370421
1713,saskboy,0.48406582212856186,1.702067064604688e-05,0.3630536217640829
51,nurulaidab,0.48130917943613605,0.008131375502437702,0.36301472845271143
261,callmegrech_,0.4832353630994398,0.0021491865891950894,0.3629638189718786
1512,lordetso,0.4838817308917418,1.4759072306491114e-05,0.362914987936883
378,newsography1,0.4831460354000082,0.002162450938207714,0.36290013928455805
12,aniko152,0.4782500162208905,0.01681965024325431,0.3628924247264814
50,toobaornottooba,0.46867041229427064,0.04497509354868,0.36274658260787296
61,ehategeka,0.43742663057654163,0.13833729899725528,0.3626542976817201
260,kaythird,0.4821103857941679,0.004154703195772377,0.362621465144569
211,consequence,0.4796974710855475,0.011374851343011003,0.36261681614991337
722,jddneary,0.4834650245140012,2.806390190258599e-05,0.3626057843609765
14,savagecomedy,0.4221964700555391,0.183816227795005,0.3626014094904056
1100,network2gosolar,0.4834281183632255,6.467767428490035e-06,0.3625727057142763
339,reachscale,0.4826475613791862,0.0021641711586289484,0.36252671382404683
50,c_rowles,0.46825626104545937,0.04498062051448407,0.36243735091271556
113,realkayus,0.4792871893820997,0.011786319815827633,0.3624119719905317
21,stephencarter92,0.46240227087120817,0.06236981977852156,0.36239415809803655
404,24m_tech,0.48232989654427294,0.0022103345512858295,0.36230000604602614
14,yestomatteo,0.4318306734048594,0.1536978402097519,0.3622974651060826
43,alhabiodun,0.4786054526079502,0.01275878542452247,0.3621437858120933
345,prefixbodyfuel,0.48206022502866697,0.0021586755551663496,0.3620848376602918
167,merlinofcanada,0.4820454081462092,0.0021672987046476386,0.36207588078581887
982,jckerrigan_la,0.48274000342424706,1.520759727765057e-05,0.3620588044675047
94,flux_nomad,0.48065313368722706,0.0059527545923925805,0.36197803891351843
12,faretzemir,0.4770139635453482,0.016822713518995485,0.36196615103876
95,evelyn_nakayi,0.47827419772679514,0.013032835973595294,0.36196385728849517
31,yesrdb1610,0.45200655258574823,0.08984990289712415,0.36146739016359225
10,a31x64vijay,0.47021780820508635,0.034159694470121585,0.3612032797713452
4,mattmillercubed,0.439374288350575,0.12661761735202914,0.36118512060093855
21,stevetheblue,0.46075019898160074,0.06236117571255924,0.3611529431643404
31,bioniclegoodguy,0.45109418011073343,0.0898793118746121,0.36079046305170315
11,250ketty,0.47742158030016735,0.010319831806609408,0.36064614317677784
1,agrwal_amit,0.4239746529686025,0.17051927204172382,0.3606108077368828
6,silasmadan,0.4607419138631679,0.060136487833988575,0.36059055735587303
226,helencrobertson,0.47919502951955195,0.004210261343304742,0.36044883747549017
1559,badgergravling,0.4805178305763116,1.6039752034160165e-05,0.3603923828702422
4,28delayslater,0.435298068693781,0.1356327583263693,0.36038174110192805
13,bernie_the_cat,0.4758178824660093,0.01393851077353003,0.36034803954288946
139,drago_carlo,0.4789912201008458,0.004347638738546681,0.36033032476027105
187,hyperionesearch,0.47952080456122326,0.0022152297088092066,0.3601944108481197
6,1_stykha,0.4601900012200905,0.06012401501243245,0.360173504668176
90,omexom_official,0.4794982559415448,0.0021704968409793335,0.36016631616640343
41,andrerademan,0.42736932711352865,0.15843303774244735,0.36013525477075836
120,blakelinton,0.47833855213212884,0.005211820508494293,0.3600568692262202
1715,thatteslaguy,0.4800483999565336,3.626721021026944e-06,0.36003720664765543
13,silverskycoyote,0.47534539189870706,0.013931092654790292,0.3599918170877278
1077,topshotworldwid,0.47988582188733864,2.661781813109202e-06,0.3599150318609573
664,dfraudales,0.4798493401854711,8.037323376951083e-06,0.35988901446994753
1452,gingonegilly_,0.4797213914167515,1.093837964683171e-05,0.3597937781574754
0,upwork,0.4517278548365521,0.0835847393157723,0.3596920759563571
27,prasadja,0.44434075384334243,0.10573090215845725,0.3596882909221211
89,danielg88705215,0.47206153741340456,0.02242004100273847,0.35965116331073804
6,shamres1,0.4594235148647536,0.0601426698255704,0.3596033036049578
10,ritupalsinghrp4,0.46807700680218944,0.03414904953210373,0.359595017484668
750,laurentfranckx,0.479450179848801,2.527961891017387e-05,0.3595939547913283
23,suabriu,0.4642404898517584,0.0456452485074243,0.3595916795156749
14,catcontents,0.42326867684937436,0.1685479631726211,0.35958849843018603
50,bythe0080,0.46444779441935613,0.0449742180258928,0.3595794003209903
7,gazelleanddoe,0.4751559307182049,0.01176547546766497,0.3593083169055699
1,hanslak,0.3990317977673463,0.23983655542655175,0.3592329871821477
41,wittychippa,0.43994100891198584,0.11710781367503408,0.3592327101027479
74,mc_kiptabut,0.4750715068658201,0.011708413650203534,0.3592307335619159
0,jermaindupree,0.44579534542841626,0.09932887970466014,0.3591787289974772
40,a_dresing,0.47818336808354645,0.002148074385027767,0.3591745446589168
71,alpha_emo420,0.47817907496429224,0.0021606589554248544,0.3591744709620754
21,bluepaeony75,0.4581066783005599,0.062357355769709494,0.3591693476678473
288,letsstartnowpod,0.47817329642136264,0.0021486902989799822,0.359167144890767
0,razorzedg3,0.44577285456317367,0.0992897705888211,0.35915208356958556
89,springsraff,0.47117655067042913,0.02242350661311811,0.3589882896561014
29,nikisi_combat,0.4621812200355261,0.04896962183349924,0.3588783204850194
254,assaadrazzouk,0.47769228900400895,0.0022745712224869936,0.35883785955862846
107,humanoid_info,0.47520913931373737,0.009611218146356359,0.3588096590218921
1,loudnessdream,0.414120665431588,0.19287022613681215,0.35880805560789397
0,ziyaggy,0.4453045415575221,0.09930294092482618,0.35880414139934813
538,auntyseips,0.4782010204087628,7.716369305435762e-05,0.35867005622983567
1542,wolfmanicu,0.478176523068227,1.3987722432107094e-05,0.3586358892317783
0,stevensaurs,0.44499873158065645,0.09929249111367591,0.3585721714639113
55,fofackhippolyte,0.4754278568979251,0.00797223842622555,0.3585639522800002
320,astelie,0.4772720993088885,0.0021686227337819825,0.3584962301651119
37,bellanelumbu,0.4766851919619236,0.003716967826430485,0.3584431359280503
68,matissearmani,0.47136589554970965,0.01948397102248267,0.3583954144179029
139,statspapers,0.46201125677008004,0.0474318459479188,0.35836640406453973
2,1122blessed,0.4761948399131938,0.00447902698658115,0.35826588668154064
113,iykebufo,0.4736766262364738,0.011773958177643547,0.3582009592217662
33,tylan3pointoh,0.47431651213598874,0.009585918813356981,0.3581338638053308
69,juliofdrezende,0.4758412341330037,0.004944406248848034,0.3581170271619648
156,kagire,0.4749140340474654,0.0076794442886420865,0.3581053866077596
1617,_zuoren,0.4774586093211056,8.883869644621458e-06,0.3580961779582404
1577,abunaye53353937,0.4770691421085259,1.861747250849401e-06,0.3578023220182071
736,priestlicious,0.4768340743154692,1.8593804422881554e-05,0.35763020418770763
30,haruna__bamalli,0.4729430352416554,0.010328479226001264,0.35728939623774186
1053,gwillem,0.47633629367406327,0.00013178238673591463,0.35728516585223147
27,takhar_,0.4411495175867814,0.10566975167336701,0.35727957610842775
23,nh_shaheen,0.4611365542029627,0.0456887228928669,0.35727459637543874
21,battillac,0.4555664923043268,0.0623656632347032,0.35726628503692087
21,dannyohare11,0.45550274617608233,0.06237441944681735,0.3572206644937661
1537,kaelarts,0.4760192976035915,1.533927840952196e-05,0.357018308022296
99,wh4europe,0.47502325901459275,0.002964450941905113,0.35700855699642087
6,dsc_alupe,0.4558986886804328,0.06013039412122325,0.3569566150406304
29,phile_h,0.4595065697685014,0.048968636098162446,0.35687208635091666
53,kianazarpour,0.47301018090489266,0.0074438099939829645,0.3566185881771652
606,padcollins92,0.4754558164795631,5.810749859549929e-06,0.3565933150471372
50,iillych,0.46045647662241845,0.04497572623620855,0.356586289025866
219,ericjhost,0.47416518404789376,0.0037280133718927814,0.35655589137889354
967,harbrimah,0.47538613434974636,2.7633728559637304e-05,0.3565465091944497
26,tommygee43,0.46890137050513114,0.019408241858906366,0.3565280883435749
2,collieracollier,0.4738239874698093,0.004472796810344515,0.35648618980494307
6,kayblahc,0.45521976764668104,0.06015628741350184,0.35645389758838625
362,drpax,0.4745249872755737,0.002150324645362215,0.3564313216180208
21,redview1975,0.4543593598083819,0.06237140117467488,0.3563623701499551
41,bambinoir,0.42227793052033896,0.15843930452589414,0.3563182740217277
576,xantouke,0.47488792145011693,0.00026288948815364086,0.3562316634596261
134,nzitarchitect,0.4732023724868945,0.005214020831305903,0.3562052845729973
51,rare_review,0.4691551721361593,0.01724766795178312,0.35617829609006524
107,hernangraffe,0.47164494737356544,0.009589498009711175,0.3561310850326019
86,arelationshipal,0.47409959005454166,0.0021759331956463005,0.3561186758398178
74,campusshit,0.4711912244806262,0.010856545430060115,0.3561075547179847
23,muhamma74981317,0.45957049432515457,0.04564451454256395,0.3560889993795069
26,sprcdrsmr012917,0.46832440090856103,0.01910115236723854,0.35601858877323045
31,crazydylan021,0.44467020711833655,0.08984795580950294,0.3559646442911281
41,bogussadat,0.4217468863994478,0.15843740634703432,0.35591951638634445
291,shadow098098,0.473300399434921,0.0036555697732496522,0.3558891920195032
49,sofomoko,0.44615528380086705,0.08495906470714801,0.3558562290274373
61,akolmiyenkuol,0.43774441146404713,0.1101498047722889,0.35584575979110755
1203,movinglaw,0.4744462635045812,7.746266026735917e-06,0.3558366341949426
41,arunabolaky,0.42145656763712525,0.1584390600637589,0.3557021907437836
0,tris_otaking,0.44115824312411667,0.09929656793095941,0.3556928243258274
1,cecimoranzoni,0.4099550332374451,0.19287623838562168,0.35568533452448925
925,milieunet,0.47415211058265766,3.074630636293501e-05,0.355621769513584
21,farlaneteri,0.4532482354627896,0.062372564479475444,0.35552931771696106
155,cindyshiks2,0.4723205024281064,0.004467926468441025,0.35535735843819005
14,poorlyfluff,0.4165469096061615,0.17169409049601958,0.35533370482862603
158,391deltacharlie,0.4727726749893979,0.002955492949498095,0.35531837947942296
254,infoguy411,0.472987330763875,0.0021594222581287907,0.35528035363743843
49,mustang_matt007,0.43991853914517604,0.1012018271684904,0.35523936115100463
61,mayyanna1,0.4431377213863737,0.09153663042778605,0.3552374486467268
4,alpsoy66,0.4148685831767905,0.17617746156831063,0.35519580277467055
50,wargreybuns,0.45857942823935854,0.04498047026498316,0.3551796887457647
181,danielkimari4,0.47254931200311906,0.002956373017024234,0.3551510772565954
190,sultangiglio,0.47163696003840255,0.005270019478419873,0.3550452248984069
192,stoneisland1803,0.4698088582355398,0.010325059104500779,0.35493790845278006
75,ambainbridgem,0.4723679916190932,0.0021507291865459355,0.35481367601095637
105,barkindo15,0.47131967265199637,0.005208787086132235,0.3547919512605303
4,kakarotto1385,0.42101408576617955,0.1559998377342103,0.35476052375818723
21,scouseginger,0.45213361749244674,0.06236302911101992,0.35469097039709
12,shankthynan,0.4673111762155254,0.016822181819398752,0.3546889276164938
1171,fizzyclare,0.47291433116587706,9.212674926707968e-06,0.3546880515431395
1576,morgiejb,0.4728838799936043,8.007305059943579e-06,0.3546649118214682
68,chumannadozie,0.46992104566862786,0.008894181984045452,0.35466432974748224
225,marcieannlong,0.4720428060936782,0.002148989301454888,0.3545693518956224
0,blkblunk,0.4395845166694715,0.09929153493660325,0.3545112712362544
21,funkybunch1966,0.4518190793691168,0.06237251263090381,0.35445743768456356
616,gambler1647,0.4724366154152842,1.423292815958026e-05,0.35433101979350307
21,ruthaylett,0.4515108609571026,0.06239952068784584,0.3542330258897884
49,maxizapata013,0.44403813876498494,0.08472052812368495,0.3542087361046599
6,geeqhwesy,0.45216050882697734,0.06013466753300624,0.3541540485034846
54,ghnetme,0.4703749929157307,0.005253649596784563,0.3540946570859942
1652,drranisharma21,0.4720165532004608,2.5549023202997983e-05,0.3540188021561464
867,joanmee3,0.47187058154191547,1.2937451800497703e-05,0.3539061705193867
51,krishnansanjif,0.46900695389399827,0.008131531925028742,0.3537880984017559
259,ironfalcon77,0.47067536297790924,0.0029793492115721353,0.35375135953632497
0,kingslystemple,0.43855562866883774,0.09929520277023544,0.35374052219418717
0,txrubyred,0.438416834655713,0.09928980257230252,0.3536350766348604
292,thereal_hurl,0.46791226408819403,0.009809200260890496,0.35338649813136813
1432,mazwe10,0.4711631333724336,5.327522598101387e-06,0.35337368190997476
181,kenyantraffic,0.4697207790795558,0.004234594201979046,0.3533492328601616
23,fortunekighlex,0.45583458145250516,0.04564737796688388,0.35328778058109983
41,sodimu_da,0.41817775167841287,0.1584292324742421,0.35324062187737015
1463,design_watcher,0.47095434687153076,3.710935570364365e-05,0.353225037492574
105,famosha007,0.4689725818691078,0.00520977091200585,0.3530318791298323
31,drewiresora,0.44063643566340466,0.08984480788978536,0.3529385287199998
712,michelmnielsen,0.4705318463414859,2.801781918720836e-05,0.3529058892109112
6,milez_eli,0.45032733986223206,0.06013871661829223,0.3527801840512471
95,call_me_huge,0.4659939285456388,0.012963271687174448,0.35273626433102273
31,diegatusstudios,0.440302455754467,0.08985531338160944,0.3526906701612526
768,truthonly221,0.4701277663523702,4.726453189416879e-06,0.352597006377575
23,oscarfelipeagud,0.4549103247740626,0.045645571154430055,0.3525941363691545
31,javier0248,0.440160177703307,0.089850462754796,0.35258274896617925
6,abella24737526,0.45004501135572517,0.060139669847988575,0.35256867597879105
275,ntandomntungwa,0.46884389922821973,0.0029731862337029962,0.35237622097959054
139,rosenchild,0.46784397706626724,0.0059671793005049295,0.35237477762482666
120,spotted_model,0.4665624655035855,0.00980336006496275,0.3523726891439298
762,springmorning74,0.46976852864117935,5.104399794974273e-06,0.35232767258083325
29,leano80857366,0.4534505982528147,0.04895860548638645,0.3523276000612076
3,jolynnmarie612,0.4670318130672358,0.008147462060017189,0.3523107253154312
34,biobaba23,0.46655039086209854,0.00949796813847719,0.35228728518119323
6,sagheer713,0.44965547162830627,0.06013598086101084,0.3522755989364824
0,jesusvol2,0.4365157142683289,0.09928732617834653,0.3522086172458333
1354,francine20171,0.46939150541473557,1.1676481470666907e-05,0.35204654818141934
159,cleanenergyren1,0.4683872951986992,0.002954144130589797,0.35202900743167187
68,official_emmyk,0.4663056108105083,0.008891568936603353,0.35195210034203206
17,shaanmorzaria,0.4668723318930008,0.006678495918439688,0.3518238728993605
1500,coderincrisis,0.4685876561851965,1.4233362267843987e-05,0.35144430047946434
10,uchchil,0.45714718785174074,0.03415184883832622,0.3513983530983871
29,silkamels,0.45219976818619995,0.04896545094870064,0.3513911888768251
1503,notalemur,0.46847691592774243,7.786766627827893e-05,0.3513771538623764
61,nyac_juru_jesse,0.4376150382400118,0.09231192109082352,0.35128925895271473
1155,javjavjavvv,0.4682944733531457,5.089070926078924e-06,0.3512221272825908
1057,sfearsky,0.46808950062869387,2.5776088254505866e-06,0.3510677698737268
6,suleimanilias,0.4480211564267245,0.06013360929161644,0.3510492696429475
1396,kimmi00ag,0.46784772993892665,2.293605492087319e-05,0.35089153146792523
